SEQ,国家,省份,城市,处于商圈,是否为客栈,酒店星级,业务部门,剩余房间,图片数,酒店评分,用户点评数,城市平均实住间夜,酒店总订单,酒店总间夜,酒店实住订单,酒店实住间夜,酒店直销订单,酒店直销间夜,酒店直销实住订单,酒店直销实住间夜,酒店直销拒单,酒店直销拒单率,城市直销拒单率,拒单率是否小于等于直销城市均值,最低房间价格 
changsha_10581,中国,湖南,长沙,雨花亭商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,365
changsha_10580,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,249
changsha_10579,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,2,2,0,0,0,0,0,0,0,,0.0335057485981,0,292
changsha_10578,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,324
changsha_10577,中国,湖南,长沙,望城商圈,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,148
changsha_10576,中国,湖南,长沙,,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,123
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,237
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,122
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,237
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,470
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,194
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,163
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,352
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,446
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,149
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,441
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,309
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,477
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,299
changsha_10581,中国,湖南,长沙,雨花亭商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,267
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,142
changsha_10580,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,357
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,281
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,137
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,114
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,392
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,145
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,241
changsha_10581,中国,湖南,长沙,雨花亭商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,311
changsha_10580,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,233
changsha_10579,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,2,2,0,0,0,0,0,0,0,,0.0335057485981,0,313
changsha_10578,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,247
changsha_10577,中国,湖南,长沙,望城商圈,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,185
changsha_10576,中国,湖南,长沙,,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,272
changsha_10575,中国,湖南,长沙,红星商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,331
changsha_10574,中国,湖南,长沙,,0,二星及其他,低星,24,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,329
changsha_10572,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,11,0,,0,41.4099009901,3,10,1,4,3,10,1,4,1,0.333333333333,0.0335057485981,0,441
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,333
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,382
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,318
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,465
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,424
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,320
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,494
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,463
changsha_10581,中国,湖南,长沙,雨花亭商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,242
changsha_10580,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,354
changsha_10579,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,2,2,0,0,0,0,0,0,0,,0.0335057485981,0,239
changsha_10578,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,373
changsha_10577,中国,湖南,长沙,望城商圈,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,366
changsha_10576,中国,湖南,长沙,,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,382
changsha_10575,中国,湖南,长沙,红星商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,411
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,390
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,470
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,214
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,157
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,154
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,455
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,443
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,281
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,238
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,402
changsha_10581,中国,湖南,长沙,雨花亭商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,313
changsha_10580,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,272
changsha_10578,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,489
changsha_10577,中国,湖南,长沙,望城商圈,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,494
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,434
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,373
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,151
changsha_10579,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,2,2,0,0,0,0,0,0,0,,0.0335057485981,0,491
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,285
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,487
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,277
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,372
changsha_10581,中国,湖南,长沙,雨花亭商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,374
changsha_10580,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,185
changsha_10579,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,2,2,0,0,0,0,0,0,0,,0.0335057485981,0,383
changsha_10578,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,206
changsha_10577,中国,湖南,长沙,望城商圈,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,471
changsha_10576,中国,湖南,长沙,,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,414
changsha_10574,中国,湖南,长沙,,0,二星及其他,低星,24,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,274
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,456
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,200
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,120
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,484
changsha_10575,中国,湖南,长沙,红星商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,462
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,433
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,411
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,123
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,396
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,198
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,337
changsha_10581,中国,湖南,长沙,雨花亭商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,447
changsha_10580,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,142
changsha_10579,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,2,2,0,0,0,0,0,0,0,,0.0335057485981,0,408
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,452
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,103
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,172
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,382
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,463
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,443
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,227
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,245
changsha_10581,中国,湖南,长沙,雨花亭商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,431
changsha_10580,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,409
changsha_10579,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,2,2,0,0,0,0,0,0,0,,0.0335057485981,0,462
changsha_10578,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,464
changsha_10572,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,11,0,,0,41.4099009901,3,10,1,4,3,10,1,4,1,0.333333333333,0.0335057485981,0,380
changsha_10571,中国,湖南,长沙,,0,二星及其他,低星,8,0,,0,41.4099009901,2,3,1,1,2,3,1,1,1,0.5,0.0335057485981,0,452
changsha_10570,中国,湖南,长沙,,0,二星及其他,低星,20,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,423
changsha_10569,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,3,5,0,0,3,5,0,0,3,1,0.0335057485981,0,295
changsha_10568,中国,湖南,长沙,红星商圈,0,二星及其他,低星,18,0,4.1111102104,3,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,267
changsha_10567,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,371
changsha_10566,中国,湖南,长沙,红星商圈,0,二星及其他,低星,24,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,100
changsha_10565,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,132
changsha_10564,中国,湖南,长沙,五一广场,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,279
changsha_10563,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,368
changsha_10562,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,457
changsha_10561,中国,湖南,长沙,红星商圈,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,195
changsha_10560,中国,湖南,长沙,高桥商圈 长沙站,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,459
changsha_10559,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,153
changsha_10558,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,221
changsha_10563,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,343
changsha_10562,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,219
changsha_10561,中国,湖南,长沙,红星商圈,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,147
changsha_10560,中国,湖南,长沙,高桥商圈 长沙站,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,319
changsha_10559,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,301
changsha_10558,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,213
changsha_10556,中国,湖南,长沙,红星商圈,0,二星及其他,低星,10,0,4.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,308
changsha_10555,中国,湖南,长沙,,0,二星及其他,低星,10,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,476
changsha_10554,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,208
changsha_10553,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,1,2,0,0,1,2,0,0,1,1,0.0335057485981,0,188
changsha_10552,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,26,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,486
changsha_10551,中国,湖南,长沙,黄花机场,0,二星及其他,低星,20,0,4.9759998322,33,41.4099009901,42,43,30,31,42,43,30,31,0,0,0.0335057485981,1,232
changsha_10560,中国,湖南,长沙,高桥商圈 长沙站,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,426
changsha_10559,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,152
changsha_10558,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,119
changsha_10556,中国,湖南,长沙,红星商圈,0,二星及其他,低星,10,0,4.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,496
changsha_10561,中国,湖南,长沙,红星商圈,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,468
changsha_10555,中国,湖南,长沙,,0,二星及其他,低星,10,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,488
changsha_10560,中国,湖南,长沙,高桥商圈 长沙站,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,446
changsha_10559,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,144
changsha_10558,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,271
changsha_10556,中国,湖南,长沙,红星商圈,0,二星及其他,低星,10,0,4.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,274
changsha_10555,中国,湖南,长沙,,0,二星及其他,低星,10,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,312
changsha_10554,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,294
changsha_10553,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,1,2,0,0,1,2,0,0,1,1,0.0335057485981,0,443
changsha_10552,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,26,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,383
changsha_10551,中国,湖南,长沙,黄花机场,0,二星及其他,低星,20,0,4.9759998322,33,41.4099009901,42,43,30,31,42,43,30,31,0,0,0.0335057485981,1,410
changsha_10550,中国,湖南,长沙,,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,284
changsha_10549,中国,湖南,长沙,红星商圈,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,329
changsha_10548,中国,湖南,长沙,五一广场,0,二星及其他,低星,5,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,303
changsha_10546,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,388
changsha_10545,中国,湖南,长沙,,0,二星及其他,低星,22,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,356
changsha_10544,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,138
changsha_10559,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,458
changsha_10558,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,374
changsha_10556,中国,湖南,长沙,红星商圈,0,二星及其他,低星,10,0,4.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,267
changsha_10555,中国,湖南,长沙,,0,二星及其他,低星,10,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,192
changsha_10554,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,399
changsha_10550,中国,湖南,长沙,,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,282
changsha_10553,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,1,2,0,0,1,2,0,0,1,1,0.0335057485981,0,359
changsha_10552,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,26,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,335
changsha_10551,中国,湖南,长沙,黄花机场,0,二星及其他,低星,20,0,4.9759998322,33,41.4099009901,42,43,30,31,42,43,30,31,0,0,0.0335057485981,1,121
changsha_10549,中国,湖南,长沙,红星商圈,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,409
changsha_10555,中国,湖南,长沙,,0,二星及其他,低星,10,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,112
changsha_10553,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,1,2,0,0,1,2,0,0,1,1,0.0335057485981,0,337
changsha_10554,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,202
changsha_10553,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,1,2,0,0,1,2,0,0,1,1,0.0335057485981,0,310
changsha_10552,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,26,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,456
changsha_10554,中国,湖南,长沙,,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,158
changsha_10551,中国,湖南,长沙,黄花机场,0,二星及其他,低星,20,0,4.9759998322,33,41.4099009901,42,43,30,31,42,43,30,31,0,0,0.0335057485981,1,424
